trip_id,carrier,start_time,end_time,duration_hours,origin,destination,product_id,unit_quantity,weight,service_level,priority,plant_code,expected_delay_min,target_temp_c,distance_km,trip_id_raw,fruit_cate,Route,tpt_days,start_month,start_year,year_month
TRIP_65553,V444_1,2024-03-20 16:54:49+00:00,2024-03-28 17:54:49+00:00,193.0,VNSGN,KRPUS,1002,333,1.7679653679653684,DTD,low,PLANT12,2,12.0,7720.0,1447407311.7,Tomato,VNSGN-KRPUS,8.04,3,2024,2024-03
TRIP_55538,V444_0,2024-03-20 16:59:31+00:00,2024-03-29 05:59:31+00:00,205.0,VNSGN,KRINC,1003,1216,3.09053881698622,DTP,high,PLANT03,8,2.0,8200.0,1447423163.7,Orange,VNSGN-KRINC,8.54,3,2024,2024-03
TRIP_80174,V444_1,2024-03-20 17:02:10+00:00,2024-03-27 09:02:10+00:00,160.0,VNSGN,KRPUS,1001,630,6.165986367206998,DTD,high,PLANT03,7,13.0,6400.0,1447405809.7,Banana,VNSGN-KRPUS,6.67,3,2024,2024-03
TRIP_95114,V444_1,2024-03-20 17:18:45+00:00,2024-03-31 14:18:45+00:00,261.0,VNSGN,KRPUS,1003,337,0.8986344099522069,DTD,low,PLANT03,3,2.0,10440.0,1447350484.7,Orange,VNSGN-KRPUS,10.88,3,2024,2024-03
TRIP_108005,V444_1,2024-03-20 17:24:34+00:00,2024-04-25 09:24:34+00:00,856.0,VNSGN,USCHI,1004,487,5.103073629055895,DTD,low,PLANT03,4,7.0,34240.0,1447154919.7,Pineapple,VNSGN-USCHI,35.67,3,2024,2024-03
TRIP_57931,V444_0,2024-03-20 17:33:48+00:00,2024-03-30 07:33:48+00:00,230.0,VNSGN,KRINC,1001,696,37.42220494988749,DTP,high,PLANT03,5,13.0,9200.0,1447204372.7,Banana,VNSGN-KRINC,9.58,3,2024,2024-03
TRIP_101967,V444_1,2024-03-20 18:08:10+00:00,2024-03-27 23:08:10+00:00,173.0,VNHPH,CNQZH,1002,486,15.477326194675772,DTD,low,PLANT03,8,12.0,6920.0,1447383121.7,Tomato,VNHPH-CNQZH,7.21,3,2024,2024-03
TRIP_48924,V444_0,2024-03-20 18:10:39+00:00,2024-03-28 04:10:39+00:00,178.0,VNSGN,KRINC,1004,1321,7.291627210730242,DTP,low,PLANT03,1,7.0,7120.0,1447224982.7,Pineapple,VNSGN-KRINC,7.42,3,2024,2024-03
TRIP_117200,V444_1,2024-03-20 19:00:05+00:00,2024-03-28 23:00:05+00:00,196.0,VNSGN,KRINC,1001,301,1.1444659118349263,DTD,low,PLANT03,8,13.0,7840.0,1447418128.7,Banana,VNSGN-KRINC,8.17,3,2024,2024-03
TRIP_104644,V444_1,2024-03-20 19:03:00+00:00,2024-03-25 05:03:00+00:00,106.0,VNSGN,CNSHA,1001,2048,31.9,DTD,low,PLANT03,1,13.0,4240.0,1447298056.7,Banana,VNSGN-CNSHA,4.42,3,2024,2024-03
TRIP_25792,V444_0,2024-03-20 19:12:57+00:00,2024-03-26 08:12:57+00:00,133.0,VNSGN,CNSHA,1002,1785,11.74,DTP,low,PLANT03,0,12.0,5320.0,1447238315.7,Tomato,VNSGN-CNSHA,5.54,3,2024,2024-03
TRIP_133447,V444_1,2024-03-20 19:22:57+00:00,2024-03-28 03:22:57+00:00,176.0,VNHPH,CNSHA,1004,434,7.463581199611766,DTD,low,PLANT03,1,7.0,7040.0,1447252591.7,Pineapple,VNHPH-CNSHA,7.33,3,2024,2024-03
TRIP_93741,V444_1,2024-03-20 19:24:29+00:00,2024-03-30 21:24:29+00:00,242.0,VNSGN,KRPUS,1003,1645,5.951939725371899,DTD,low,PLANT03,8,2.0,9680.0,1447320537.7,Orange,VNSGN-KRPUS,10.08,3,2024,2024-03
TRIP_69403,V444_1,2024-03-20 19:38:42+00:00,2024-03-31 06:38:42+00:00,251.0,VNDAD,KRPUS,1003,1254,2.6416254469548304,DTD,high,PLANT03,6,2.0,10040.0,1447362408.7,Orange,VNDAD-KRPUS,10.46,3,2024,2024-03
TRIP_16866,V444_0,2024-03-20 19:43:22+00:00,2024-03-28 05:43:22+00:00,178.0,VNSGN,KRPUS,1003,383,2.3,DTP,low,PLANT03,5,2.0,7120.0,1447283712.7,Orange,VNSGN-KRPUS,7.42,3,2024,2024-03
TRIP_86148,V444_1,2024-03-20 20:01:13+00:00,2024-03-31 09:01:13+00:00,253.0,VNSGN,KRPUS,1002,321,0.8597041054559508,DTD,low,PLANT03,0,12.0,10120.0,1447361682.7,Tomato,VNSGN-KRPUS,10.54,3,2024,2024-03
TRIP_137386,V444_1,2024-03-20 20:58:17+00:00,2024-03-27 02:58:17+00:00,150.0,VNSGN,KRPUS,1002,318,0.1258596034947813,DTD,low,PLANT03,7,12.0,6000.0,1447355997.7,Tomato,VNSGN-KRPUS,6.25,3,2024,2024-03
TRIP_96251,V444_1,2024-03-20 20:58:40+00:00,2024-03-26 21:58:40+00:00,145.0,VNSGN,KRINC,1003,375,9.278430745644489,DTD,low,PLANT03,0,2.0,5800.0,1447360904.7,Orange,VNSGN-KRINC,6.04,3,2024,2024-03
TRIP_55226,V444_0,2024-03-20 21:02:29+00:00,2024-03-26 02:02:29+00:00,125.0,VNSGN,CNSHA,1004,974,5.661036673461718,DTP,low,PLANT03,1,7.0,5000.0,1447423187.7,Pineapple,VNSGN-CNSHA,5.21,3,2024,2024-03
TRIP_22274,V444_0,2024-03-20 21:06:11+00:00,2024-03-27 05:06:11+00:00,152.0,VNHPH,CNQZH,1004,427,8.903225183661748,DTP,low,PLANT03,10,7.0,6080.0,1447335480.7,Pineapple,VNHPH-CNQZH,6.33,3,2024,2024-03
TRIP_142653,V444_1,2024-03-20 21:10:08+00:00,2024-04-20 07:10:08+00:00,730.0,VNSGN,USCHI,1001,267,2.46,DTD,low,PLANT03,9,13.0,29200.0,1447350450.7,Banana,VNSGN-USCHI,30.42,3,2024,2024-03
TRIP_80701,V444_1,2024-03-20 21:10:18+00:00,2024-03-27 01:10:18+00:00,148.0,VNSGN,CNSHA,1004,530,5.334834599840538,DTD,high,PLANT03,7,7.0,5920.0,1447146025.7,Pineapple,VNSGN-CNSHA,6.17,3,2024,2024-03
TRIP_96092,V444_1,2024-03-20 21:30:34+00:00,2024-03-29 04:30:34+00:00,199.0,VNSGN,KRINC,1002,316,0.1916870878104566,DTD,low,PLANT03,4,12.0,7960.0,1447269674.7,Tomato,VNSGN-KRINC,8.29,3,2024,2024-03
TRIP_31212,V444_0,2024-03-20 21:35:28+00:00,2024-03-25 15:35:28+00:00,114.0,VNHPH,CNSHA,1001,811,6.629337539432176,DTP,low,PLANT03,4,13.0,4560.0,1447342051.7,Banana,VNHPH-CNSHA,4.75,3,2024,2024-03
TRIP_92603,V444_1,2024-03-20 21:44:58+00:00,2024-03-25 14:44:58+00:00,113.0,VNHPH,CNQZH,1002,976,3.441058415401349,DTD,low,PLANT03,7,12.0,4520.0,1447146022.7,Tomato,VNHPH-CNQZH,4.71,3,2024,2024-03
TRIP_59054,V444_0,2024-03-20 21:45:51+00:00,2024-03-25 07:45:51+00:00,106.0,VNHPH,CNQZH,1001,339,0.667884070731528,DTP,low,PLANT03,3,13.0,4240.0,1447418323.7,Banana,VNHPH-CNQZH,4.42,3,2024,2024-03
TRIP_33324,V444_0,2024-03-20 21:47:57+00:00,2024-03-27 22:47:57+00:00,169.0,VNHPH,CNSHA,1001,79472,491.97994150440775,DTP,low,PLANT03,10,13.0,6760.0,1447133212.7,Banana,VNHPH-CNSHA,7.04,3,2024,2024-03
TRIP_111386,V444_1,2024-03-20 22:04:28+00:00,2024-03-31 05:04:28+00:00,247.0,VNDAD,KRPUS,1004,551,3.908848024676713,DTD,low,PLANT03,0,7.0,9880.0,1447145151.7,Pineapple,VNDAD-KRPUS,10.29,3,2024,2024-03
TRIP_09179,V444_0,2024-03-20 22:09:54+00:00,2024-03-29 08:09:54+00:00,202.0,VNSGN,KRPUS,1003,275,1.81223668628478,DTP,low,PLANT03,8,2.0,8080.0,1447386863.7,Orange,VNSGN-KRPUS,8.42,3,2024,2024-03
TRIP_51449,V444_0,2024-03-20 22:18:14+00:00,2024-03-28 20:18:14+00:00,190.0,VNSGN,CNSHA,1004,330,5.347853990105246,DTP,low,PLANT03,10,7.0,7600.0,1447371353.7,Pineapple,VNSGN-CNSHA,7.92,3,2024,2024-03
TRIP_32459,V444_0,2024-03-20 22:30:32+00:00,2024-03-27 02:30:32+00:00,148.0,VNHPH,CNSHA,1004,821,2.2933811399200903,DTP,low,PLANT03,7,7.0,5920.0,1447323943.7,Pineapple,VNHPH-CNSHA,6.17,3,2024,2024-03
TRIP_87341,V444_1,2024-03-20 22:34:57+00:00,2024-03-25 08:34:57+00:00,106.0,VNHPH,CNSHA,1001,369,1.9343458301453715,DTD,low,PLANT03,1,13.0,4240.0,1447320558.7,Banana,VNHPH-CNSHA,4.42,3,2024,2024-03
TRIP_128289,V444_1,2024-03-20 22:44:54+00:00,2024-03-26 22:44:54+00:00,144.0,VNHPH,CNSHA,1001,302,4.484132766957024,DTD,low,PLANT03,10,13.0,5760.0,1447340787.7,Banana,VNHPH-CNSHA,6.0,3,2024,2024-03
TRIP_22854,V444_0,2024-03-20 22:46:32+00:00,2024-04-28 01:46:32+00:00,915.0,VNHPH,USMIA,1003,288,0.1251500897619887,DTP,high,PLANT03,6,2.0,36600.0,1447312829.7,Orange,VNHPH-USMIA,38.12,3,2024,2024-03
TRIP_52499,V444_0,2024-03-20 22:59:57+00:00,2024-03-28 03:59:57+00:00,173.0,VNSGN,CNSHA,1002,1062,7.58,DTP,high,PLANT03,8,12.0,6920.0,1447209514.7,Tomato,VNSGN-CNSHA,7.21,3,2024,2024-03
TRIP_13143,V444_0,2024-03-20 23:06:07+00:00,2024-03-28 15:06:07+00:00,184.0,VNSGN,KRINC,1002,241,0.2879450874925531,DTP,low,PLANT03,4,12.0,7360.0,1447206414.7,Tomato,VNSGN-KRINC,7.67,3,2024,2024-03
TRIP_88937,V444_1,2024-03-20 23:17:22+00:00,2024-04-24 19:17:22+00:00,836.0,VNHPH,USMIA,1003,1114,16.14,DTD,low,PLANT03,6,2.0,33440.0,1447168948.7,Orange,VNHPH-USMIA,34.83,3,2024,2024-03
TRIP_12955,V444_0,2024-03-20 23:20:32+00:00,2024-03-30 19:20:32+00:00,236.0,VNSGN,KRINC,1002,286,0.7198627187313827,DTP,low,PLANT03,10,12.0,9440.0,1447377048.7,Tomato,VNSGN-KRINC,9.83,3,2024,2024-03
TRIP_115491,V444_1,2024-03-20 23:37:23+00:00,2024-03-26 23:37:23+00:00,144.0,VNSGN,KRINC,1002,446,30.5,DTD,low,PLANT03,4,12.0,5760.0,1447189606.7,Tomato,VNSGN-KRINC,6.0,3,2024,2024-03
TRIP_97842,V444_1,2024-03-20 23:47:52+00:00,2024-03-30 19:47:52+00:00,236.0,VNSGN,KRINC,1001,917,49.97526498580886,DTD,low,PLANT03,0,13.0,9440.0,1447269651.7,Banana,VNSGN-KRINC,9.83,3,2024,2024-03
TRIP_122619,V444_1,2024-03-21 00:00:01+00:00,2024-03-31 18:00:01+00:00,258.0,VNSGN,KRPUS,1004,419,9.278430745644489,DTD,low,PLANT03,4,7.0,10320.0,1447164242.7,Pineapple,VNSGN-KRPUS,10.75,3,2024,2024-03
TRIP_100304,V444_1,2024-03-21 00:03:40+00:00,2024-03-28 13:03:40+00:00,181.0,VNSGN,CNSHA,1002,309,2.7649264705882355,DTD,high,PLANT03,8,12.0,7240.0,1447383137.7,Tomato,VNSGN-CNSHA,7.54,3,2024,2024-03
TRIP_140678,V444_1,2024-03-21 00:13:14+00:00,2024-03-28 18:13:14+00:00,186.0,VNSGN,CNSHA,1004,328,0.8722723463051242,DTD,low,PLANT03,3,7.0,7440.0,1447288449.7,Pineapple,VNSGN-CNSHA,7.75,3,2024,2024-03
TRIP_53301,V444_0,2024-03-21 00:14:18+00:00,2024-03-29 20:14:18+00:00,212.0,VNSGN,KRINC,1002,573,8.947328590888453,DTP,high,PLANT03,3,12.0,8480.0,1447404203.7,Tomato,VNSGN-KRINC,8.83,3,2024,2024-03
TRIP_21077,V444_0,2024-03-21 00:31:17+00:00,2024-03-30 22:31:17+00:00,238.0,VNSGN,KRINC,1001,367,0.8234942949304321,DTP,high,PLANT03,6,13.0,9520.0,1447232862.7,Banana,VNSGN-KRINC,9.92,3,2024,2024-03
TRIP_57727,V444_0,2024-03-21 00:34:58+00:00,2024-04-28 05:34:58+00:00,917.0,VNSGN,USMIA,1002,370,13.56,DTP,low,PLANT03,5,12.0,36680.0,1447281299.7,Tomato,VNSGN-USMIA,38.21,3,2024,2024-03
TRIP_81097,V444_1,2024-03-21 00:35:41+00:00,2024-03-29 07:35:41+00:00,199.0,VNSGN,KRPUS,1003,444,3.923809506404453,DTD,low,PLANT03,8,2.0,7960.0,1447161434.7,Orange,VNSGN-KRPUS,8.29,3,2024,2024-03
TRIP_122390,V444_1,2024-03-21 00:37:17+00:00,2024-04-30 06:37:17+00:00,966.0,VNSGN,USMIA,1004,451,18.556861491288974,DTD,low,PLANT03,7,7.0,38640.0,1447390910.7,Pineapple,VNSGN-USMIA,40.25,3,2024,2024-03
TRIP_130244,V444_1,2024-03-21 00:51:28+00:00,2024-03-29 19:51:28+00:00,211.0,VNSGN,KRPUS,1002,381,8.8089849351141,DTD,high,PLANT03,3,12.0,8440.0,1447381395.7,Tomato,VNSGN-KRPUS,8.79,3,2024,2024-03
TRIP_87307,V444_1,2024-03-21 00:56:07+00:00,2024-04-25 12:56:07+00:00,852.0,VNHPH,USMIA,1002,369,1.1053404743687836,DTD,high,PLANT03,10,12.0,34080.0,1447205709.7,Tomato,VNHPH-USMIA,35.5,3,2024,2024-03
TRIP_45610,V444_0,2024-03-21 00:58:40+00:00,2024-03-27 03:58:40+00:00,147.0,VNSGN,KRPUS,1004,255,0.0368772348033373,DTP,high,PLANT03,9,7.0,5880.0,1447265676.7,Pineapple,VNSGN-KRPUS,6.12,3,2024,2024-03
TRIP_45064,V444_0,2024-03-21 00:59:01+00:00,2024-04-28 18:59:01+00:00,930.0,VNHPH,USMIA,1001,409,0.5205381039583027,DTP,high,PLANT03,4,13.0,37200.0,1447348979.7,Banana,VNHPH-USMIA,38.75,3,2024,2024-03
TRIP_105466,V444_1,2024-03-21 01:01:24+00:00,2024-03-28 16:01:24+00:00,183.0,VNSGN,KRINC,1001,6291,9.054185567010302,DTD,low,PLANT03,8,13.0,7320.0,1447203790.7,Banana,VNSGN-KRINC,7.62,3,2024,2024-03
TRIP_31296,V444_0,2024-03-21 01:21:34+00:00,2024-04-28 09:21:34+00:00,920.0,VNSGN,USCHI,1001,4268,38.4737895176088,DTP,low,PLANT03,8,13.0,36800.0,1447249984.7,Banana,VNSGN-USCHI,38.33,3,2024,2024-03
TRIP_67058,V444_1,2024-03-21 01:25:23+00:00,2024-04-21 06:25:23+00:00,749.0,VNHPH,USMIA,1002,305,22.05110149037027,DTD,high,PLANT12,9,12.0,29960.0,1447155616.7,Tomato,VNHPH-USMIA,31.21,3,2024,2024-03
TRIP_70175,V444_1,2024-03-21 01:28:09+00:00,2024-03-28 18:28:09+00:00,185.0,VNSGN,CNSHA,1001,16248,21.74,DTD,low,PLANT03,0,13.0,7400.0,1447234274.7,Banana,VNSGN-CNSHA,7.71,3,2024,2024-03
TRIP_90936,V444_1,2024-03-21 01:42:19+00:00,2024-04-30 11:42:19+00:00,970.0,VNSGN,USCHI,1001,414,1.4794798991432,DTD,low,PLANT03,1,13.0,38800.0,1447205698.7,Banana,VNSGN-USCHI,40.42,3,2024,2024-03
TRIP_142063,V444_1,2024-03-21 01:43:33+00:00,2024-04-28 13:43:33+00:00,924.0,VNSGN,USMIA,1002,330,0.6924017705672101,DTD,low,PLANT03,0,12.0,36960.0,1447336328.7,Tomato,VNSGN-USMIA,38.5,3,2024,2024-03
TRIP_104692,V444_1,2024-03-21 01:47:31+00:00,2024-03-26 16:47:31+00:00,135.0,VNHPH,CNQZH,1001,2079,27.86,DTD,high,PLANT03,6,13.0,5400.0,1447343087.7,Banana,VNHPH-CNQZH,5.62,3,2024,2024-03
TRIP_134008,V444_1,2024-03-21 01:54:09+00:00,2024-03-28 04:54:09+00:00,171.0,VNHPH,CNSHA,1004,415,8.956297439534119,DTD,high,PLANT03,1,7.0,6840.0,1447177919.7,Pineapple,VNHPH-CNSHA,7.12,3,2024,2024-03
TRIP_136332,V444_1,2024-03-21 02:02:07+00:00,2024-03-28 04:02:07+00:00,170.0,VNSGN,CNSHA,1004,387,7.198627187313828,DTD,high,PLANT03,0,7.0,6800.0,1447212844.7,Pineapple,VNSGN-CNSHA,7.08,3,2024,2024-03
TRIP_131033,V444_1,2024-03-21 02:08:19+00:00,2024-03-27 15:08:19+00:00,157.0,VNSGN,KRPUS,1004,343,6.430167035347129,DTD,high,PLANT03,2,7.0,6280.0,1447148731.7,Pineapple,VNSGN-KRPUS,6.54,3,2024,2024-03
TRIP_97910,V444_1,2024-03-21 02:12:12+00:00,2024-03-28 19:12:12+00:00,185.0,VNSGN,KRPUS,1004,315,5.224506839728236,DTD,low,PLANT03,2,7.0,7400.0,1447269675.7,Pineapple,VNSGN-KRPUS,7.71,3,2024,2024-03
TRIP_101938,V444_1,2024-03-21 02:30:21+00:00,2024-03-28 16:30:21+00:00,182.0,VNSGN,KRINC,1003,298,4.643197858402732,DTD,high,PLANT03,0,2.0,7280.0,1447179939.7,Orange,VNSGN-KRINC,7.58,3,2024,2024-03
TRIP_85545,V444_1,2024-03-21 02:51:06+00:00,2024-03-28 14:51:06+00:00,180.0,VNSGN,CNSHA,1002,375,2.664100651875833,DTD,low,PLANT03,2,12.0,7200.0,1447405859.7,Tomato,VNSGN-CNSHA,7.5,3,2024,2024-03
TRIP_100884,V444_1,2024-03-21 02:57:10+00:00,2024-04-22 02:57:10+00:00,768.0,VNHPH,USMIA,1001,611,25.70967555098524,DTD,low,PLANT03,9,13.0,30720.0,1447158700.7,Banana,VNHPH-USMIA,32.0,3,2024,2024-03
TRIP_119220,V444_1,2024-03-21 03:04:01+00:00,2024-03-28 04:04:01+00:00,169.0,VNSGN,CNSHA,1001,287,1.0726215773577503,DTD,low,PLANT03,2,13.0,6760.0,1447251050.7,Banana,VNSGN-CNSHA,7.04,3,2024,2024-03
TRIP_07074,V444_0,2024-03-21 03:05:23+00:00,2024-04-22 15:05:23+00:00,780.0,VNSGN,USCHI,1001,321,2.46,DTP,low,PLANT03,9,13.0,31200.0,1447352529.7,Banana,VNSGN-USCHI,32.5,3,2024,2024-03
TRIP_74447,V444_1,2024-03-21 03:12:39+00:00,2024-03-31 23:12:39+00:00,260.0,VNSGN,KRPUS,1004,436,1.7737185936237176,DTD,low,PLANT03,10,7.0,10400.0,1447382056.7,Pineapple,VNSGN-KRPUS,10.83,3,2024,2024-03
TRIP_69969,V444_1,2024-03-21 03:23:34+00:00,2024-04-22 21:23:34+00:00,786.0,VNSGN,USMIA,1004,10310,16.46,DTD,low,PLANT03,7,7.0,31440.0,1447192270.7,Pineapple,VNSGN-USMIA,32.75,3,2024,2024-03
TRIP_57475,V444_0,2024-03-21 03:33:38+00:00,2024-03-29 12:33:38+00:00,201.0,VNSGN,KRINC,1003,507,20.24358353510896,DTP,low,PLANT03,10,2.0,8040.0,1447425026.7,Orange,VNSGN-KRINC,8.38,3,2024,2024-03
TRIP_107929,V444_1,2024-03-21 04:01:11+00:00,2024-03-28 21:01:11+00:00,185.0,VNSGN,CNSHA,1002,832,17.45610726494293,DTD,low,PLANT03,6,12.0,7400.0,1447196819.7,Tomato,VNSGN-CNSHA,7.71,3,2024,2024-03
TRIP_63273,V444_1,2024-03-21 04:09:45+00:00,2024-03-27 14:09:45+00:00,154.0,VNHPH,CNSHA,1002,253,11.8,DTD,high,PLANT12,5,12.0,6160.0,1447291369.7,Tomato,VNHPH-CNSHA,6.42,3,2024,2024-03
TRIP_129573,V444_1,2024-03-21 04:26:02+00:00,2024-04-29 06:26:02+00:00,938.0,VNSGN,USMIA,1001,627,26.4269548053423,DTD,high,PLANT03,10,13.0,37520.0,1447394542.7,Banana,VNSGN-USMIA,39.08,3,2024,2024-03
TRIP_93958,V444_1,2024-03-21 04:30:41+00:00,2024-04-27 02:30:41+00:00,886.0,VNHPH,USMIA,1002,1193,9.916703546049376,DTD,low,PLANT03,10,12.0,35440.0,1447405793.7,Tomato,VNHPH-USMIA,36.92,3,2024,2024-03
TRIP_133992,V444_1,2024-03-21 04:31:09+00:00,2024-03-28 21:31:09+00:00,185.0,VNSGN,KRINC,1004,415,8.956297439534119,DTD,low,PLANT03,2,7.0,7400.0,1447177919.7,Pineapple,VNSGN-KRINC,7.71,3,2024,2024-03
TRIP_42425,V444_0,2024-03-21 04:36:08+00:00,2024-03-27 09:36:08+00:00,149.0,VNHPH,CNQZH,1003,394,9.626529294935445,DTP,low,PLANT03,4,2.0,5960.0,1447295792.7,Orange,VNHPH-CNQZH,6.21,3,2024,2024-03
TRIP_12295,V444_0,2024-03-21 05:05:06+00:00,2024-03-28 02:05:06+00:00,165.0,VNSGN,KRPUS,1002,236,0.0766254416430147,DTP,low,PLANT03,0,12.0,6600.0,1447167254.7,Tomato,VNSGN-KRPUS,6.88,3,2024,2024-03
TRIP_138841,V444_1,2024-03-21 05:15:01+00:00,2024-03-25 09:15:01+00:00,100.0,VNSGN,CNSHA,1004,360,2.2892323823587595,DTD,low,PLANT03,7,7.0,4000.0,1447328238.7,Pineapple,VNSGN-CNSHA,4.17,3,2024,2024-03
TRIP_52801,V444_0,2024-03-21 05:22:16+00:00,2024-03-27 16:22:16+00:00,155.0,VNHPH,CNQZH,1002,471,3.283329065300897,DTP,high,PLANT03,3,12.0,6200.0,1447164257.7,Tomato,VNHPH-CNQZH,6.46,3,2024,2024-03
TRIP_81162,V444_1,2024-03-21 05:27:09+00:00,2024-03-25 09:27:09+00:00,100.0,VNSGN,CNSHA,1002,598,5.605442152006362,DTD,low,PLANT03,10,12.0,4000.0,1447362905.7,Tomato,VNSGN-CNSHA,4.17,3,2024,2024-03
TRIP_32568,V444_0,2024-03-21 05:41:32+00:00,2024-05-01 02:41:32+00:00,981.0,VNSGN,USMIA,1002,307,0.5896549773913049,DTP,high,PLANT03,2,12.0,39240.0,1447185805.7,Tomato,VNSGN-USMIA,40.88,3,2024,2024-03
TRIP_11517,V444_0,2024-03-21 05:49:58+00:00,2024-03-27 12:49:58+00:00,151.0,VNSGN,KRPUS,1002,280,0.1793653106782809,DTP,low,PLANT03,7,12.0,6040.0,1447319053.7,Tomato,VNSGN-KRPUS,6.29,3,2024,2024-03
TRIP_108726,V444_1,2024-03-21 05:56:41+00:00,2024-03-27 08:56:41+00:00,147.0,VNHPH,CNSHA,1003,2126,30.9,DTD,low,PLANT03,7,2.0,5880.0,1447200300.7,Orange,VNHPH-CNSHA,6.12,3,2024,2024-03
TRIP_113686,V444_1,2024-03-21 05:57:05+00:00,2024-03-28 08:57:05+00:00,171.0,VNSGN,KRPUS,1001,369,13.859999999999998,DTD,low,PLANT03,8,13.0,6840.0,1447379409.7,Banana,VNSGN-KRPUS,7.12,3,2024,2024-03
TRIP_128456,V444_1,2024-03-21 06:12:51+00:00,2024-03-28 14:12:51+00:00,176.0,VNSGN,KRPUS,1004,354,9.865092087305452,DTD,high,PLANT03,6,7.0,7040.0,1447237031.7,Pineapple,VNSGN-KRPUS,7.33,3,2024,2024-03
TRIP_88323,V444_1,2024-03-21 06:21:41+00:00,2024-04-20 12:21:41+00:00,726.0,VNSGN,USMIA,1004,2031,34.496084694715705,DTD,high,PLANT03,5,7.0,29040.0,1447405895.7,Pineapple,VNSGN-USMIA,30.25,3,2024,2024-03
TRIP_29395,V444_0,2024-03-21 06:35:38+00:00,2024-04-30 10:35:38+00:00,964.0,VNHPH,USMIA,1001,594,13.495736034221272,DTP,low,PLANT03,2,13.0,38560.0,1447283870.7,Banana,VNHPH-USMIA,40.17,3,2024,2024-03
TRIP_140211,V444_1,2024-03-21 06:42:36+00:00,2024-03-30 12:42:36+00:00,222.0,VNDAD,KRPUS,1004,269,0.4713504482841577,DTD,low,PLANT03,3,7.0,8880.0,1447182919.7,Pineapple,VNDAD-KRPUS,9.25,3,2024,2024-03
TRIP_99506,V444_1,2024-03-21 06:44:59+00:00,2024-04-24 18:44:59+00:00,828.0,VNSGN,USMIA,1004,288,0.346200885283605,DTD,low,PLANT03,9,7.0,33120.0,1447179938.7,Pineapple,VNSGN-USMIA,34.5,3,2024,2024-03
TRIP_04923,V444_0,2024-03-21 06:57:56+00:00,2024-04-28 18:57:56+00:00,924.0,VNSGN,USCHI,1003,308,4.176227925934496,DTP,low,PLANT03,10,2.0,36960.0,1447308845.7,Orange,VNSGN-USCHI,38.5,3,2024,2024-03
TRIP_85305,V444_1,2024-03-21 07:03:42+00:00,2024-04-25 17:03:42+00:00,850.0,VNSGN,USMIA,1003,502,8.934983724752794,DTD,high,PLANT03,10,2.0,34000.0,1447155741.7,Orange,VNSGN-USMIA,35.42,3,2024,2024-03
TRIP_116554,V444_1,2024-03-21 07:07:36+00:00,2024-03-25 15:07:36+00:00,104.0,VNSGN,CNSHA,1003,427,11.387985243550595,DTD,low,PLANT03,6,2.0,4160.0,1447153015.7,Orange,VNSGN-CNSHA,4.33,3,2024,2024-03
TRIP_130535,V444_1,2024-03-21 07:09:26+00:00,2024-03-27 01:09:26+00:00,138.0,VNSGN,CNSHA,1003,415,8.8089849351141,DTD,low,PLANT03,8,2.0,5520.0,1447417928.7,Orange,VNSGN-CNSHA,5.75,3,2024,2024-03
TRIP_26390,V444_0,2024-03-21 07:11:38+00:00,2024-04-21 12:11:38+00:00,749.0,VNSGN,USCHI,1001,8915,34.12,DTP,low,PLANT03,4,13.0,29960.0,1447308058.7,Banana,VNSGN-USCHI,31.21,3,2024,2024-03
TRIP_49792,V444_0,2024-03-21 07:18:29+00:00,2024-03-27 11:18:29+00:00,148.0,VNSGN,KRPUS,1004,1131,4.02,DTP,high,PLANT03,5,7.0,5920.0,1447323916.7,Pineapple,VNSGN-KRPUS,6.17,3,2024,2024-03
TRIP_108603,V444_1,2024-03-21 07:31:38+00:00,2024-03-30 18:31:38+00:00,227.0,VNSGN,KRPUS,1003,625,6.292058823529412,DTD,low,PLANT03,1,2.0,9080.0,1447318621.7,Orange,VNSGN-KRPUS,9.46,3,2024,2024-03
TRIP_137590,V444_1,2024-03-21 07:57:23+00:00,2024-03-27 16:57:23+00:00,153.0,VNSGN,KRPUS,1002,297,1.2585960349478138,DTD,low,PLANT03,2,12.0,6120.0,1447246951.7,Tomato,VNSGN-KRPUS,6.38,3,2024,2024-03
TRIP_51213,V444_0,2024-03-21 08:10:36+00:00,2024-03-26 10:10:36+00:00,122.0,VNHPH,CNQZH,1004,424,1.815260377358491,DTP,high,PLANT03,3,7.0,4880.0,1447389217.7,Pineapple,VNHPH-CNQZH,5.08,3,2024,2024-03
TRIP_95106,V444_1,2024-03-21 08:17:12+00:00,2024-03-26 22:17:12+00:00,134.0,VNSGN,CNSHA,1002,337,0.8986344099522069,DTD,low,PLANT03,4,12.0,5360.0,1447350484.7,Tomato,VNSGN-CNSHA,5.58,3,2024,2024-03
TRIP_09677,V444_0,2024-03-21 08:27:12+00:00,2024-03-31 16:27:12+00:00,248.0,VNDAD,KRPUS,1004,239,0.199007468964409,DTP,high,PLANT03,2,7.0,9920.0,1447246440.7,Pineapple,VNDAD-KRPUS,10.33,3,2024,2024-03
TRIP_62799,V444_0,2024-03-21 08:27:56+00:00,2024-03-29 07:27:56+00:00,191.0,VNDAD,KRPUS,1001,4157,22.85986929883893,DTP,low,PLANT08,2,13.0,7640.0,1447371189.7,Banana,VNDAD-KRPUS,7.96,3,2024,2024-03
